real,start_timestamp,euclidian,start_lon,dest_timestamp,dest_lon,start_lat,dest_lat
2192,2013-01-07 00:00:39,2042.3214971047923,-73.947655,2013-01-07 00:04:06,-73.9375,40.779228,40.795921
2997,2013-01-07 00:00:41,2295.3870582314594,-73.997711,2013-01-07 00:08:50,-73.980659,40.744915,40.728821
4183,2013-01-07 00:00:41,3328.4336787383845,-73.9879,2013-01-07 00:08:49,-73.971169,40.738235,40.765373
3079,2013-01-07 00:00:42,1817.842655656176,-74.004463,2013-01-07 00:09:19,-73.989616,40.741516,40.753368
2931,2013-01-07 00:00:45,1991.1570572659848,-73.99012,2013-01-07 00:11:16,-73.99176,40.737888,40.755775
11457,2013-01-07 00:00:45,7605.889171331117,-73.874611,2013-01-07 00:13:23,-73.953972,40.77409,40.806538
10880,2013-01-07 00:00:46,8671.46688568122,-73.983353,2013-01-07 00:18:59,-73.885429,40.756233,40.732765
2642,2013-01-07 00:00:46,1921.4947242614528,-73.992325,2013-01-07 00:05:22,-73.993912,40.724129,40.74139
2445,2013-01-07 00:00:46,2190.840515217374,-73.989754,2013-01-07 00:05:25,-73.977821,40.734409,40.751926
5584,2013-01-07 00:00:46,4571.805963303176,-73.9562,2013-01-07 00:09:43,-73.921783,40.77877,40.810562
4656,2013-01-07 00:00:52,3391.916675067138,-73.955803,2013-01-07 00:08:35,-73.990372,40.77232,40.75676
20406,2013-01-07 00:00:53,15285.492528674291,-73.971275,2013-01-07 00:30:17,-73.806938,40.7649,40.707275
1867,2013-01-07 00:00:54,1387.396436242885,-73.995544,2013-01-07 00:04:53,-74.000732,40.687798,40.675945
3535,2013-01-07 00:00:54,2485.365930806198,-73.981155,2013-01-07 00:11:40,-73.991196,40.744663,40.765701
13304,2013-01-07 00:00:54,9046.439775785855,-73.978134,2013-01-07 00:20:03,-73.999741,40.763386,40.683598
5817,2013-01-07 00:00:55,5612.5699660315095,-73.988136,2013-01-07 00:14:10,-73.957214,40.759876,40.804619
18016,2013-01-07 00:00:55,9553.364977631662,-73.875481,2013-01-07 00:17:18,-73.97438,40.773762,40.731995
7925,2013-01-07 00:00:56,7215.000658331175,-73.952408,2013-01-07 00:11:32,-73.992317,40.824028,40.766571
1851,2013-01-07 00:00:57,1471.9885943972213,-73.994476,2013-01-07 00:09:15,-73.978958,40.750729,40.744694
4262,2013-01-07 00:00:57,3041.3325284826456,-73.994164,2013-01-07 00:09:07,-73.963501,40.750587,40.764954
4770,2013-01-07 00:00:59,3953.9474242752804,-73.979065,2013-01-07 00:08:00,-73.947327,40.762005,40.788189
29986,2013-01-07 00:01:00,20845.213683073,-73.77697,2013-01-07 00:30:00,-73.993988,40.646179,40.735336
11089,2013-01-07 00:01:00,9728.613155240651,-73.944122,2013-01-07 00:14:00,-73.877876,40.823704,40.895432
1682,2013-01-07 00:01:00,1243.0195951212604,-74.003822,2013-01-07 00:07:00,-73.989731,40.73756,40.740788
3015,2013-01-07 00:01:00,2392.158586573155,-73.99894,2013-01-07 00:06:00,-73.978142,40.734482,40.749104
5077,2013-01-07 00:01:00,3721.093111946568,-73.994682,2013-01-07 00:12:00,-74.003624,40.750401,40.71759
7769,2013-01-07 00:01:00,5097.122591998493,-73.982117,2013-01-07 00:14:03,-73.92234,40.762978,40.769394
16921,2013-01-07 00:01:00,13219.161251199763,-73.9916,2013-01-07 00:15:00,-73.835205,40.723743,40.720245
