real,start_timestamp,euclidian,start_lon,dest_timestamp,dest_lon,start_lat,dest_lat
12645,2013-01-07 00:36:58,10341.315631073363,-73.983604,2013-01-07 01:15:53,-73.973289,40.770985,40.678192
668,2013-01-07 00:36:59,445.31123154311246,-74.000694,2013-01-07 00:41:11,-74.00547,40.729843,40.728146
29115,2013-01-07 00:37:00,21955.671825497437,-73.786041,2013-01-07 01:07:00,-73.997604,40.641666,40.756401
772,2013-01-07 00:37:00,771.3203266707078,-73.975403,2013-01-07 00:38:00,-73.97979,40.752163,40.746071
12833,2013-01-07 00:37:00,9865.399156375437,-73.992363,2013-01-07 01:00:00,-73.899094,40.758965,40.812504
4946,2013-01-07 00:37:00,4713.979194231648,-73.968895,2013-01-07 00:49:00,-73.913315,40.696087,40.699631
2433,2013-01-07 00:37:00,1822.7627741146023,-73.983871,2013-01-07 00:44:00,-74.005447,40.72776,40.727825
4228,2013-01-07 00:37:00,3658.325690368711,-73.979042,2013-01-07 00:43:00,-73.97776,40.746277,40.713348
7979,2013-01-07 00:37:00,3677.2166345797536,-73.956161,2013-01-07 00:48:00,-73.9757,40.714226,40.743816
1691,2013-01-07 00:37:00,1422.7742322823901,-73.967827,2013-01-07 00:49:00,-73.962753,40.792202,40.80442
12476,2013-01-07 00:37:00,10185.512655210696,-73.776764,2013-01-07 00:49:00,-73.843689,40.645332,40.721603
10717,2013-01-07 00:37:00,5064.0819591078,-73.953529,2013-01-07 00:53:00,-73.99987,40.714321,40.743248
5573,2013-01-07 00:37:00,3705.191674490917,-73.984428,2013-01-07 00:56:00,-73.978233,40.720322,40.753353
5629,2013-01-07 00:37:00,3941.3722877360674,-73.987694,2013-01-07 00:50:00,-73.941399,40.754391,40.749893
1872,2013-01-07 00:37:00,1515.956732889695,-73.971634,2013-01-07 00:43:00,-73.958679,40.762753,40.772205
5826,2013-01-07 00:37:00,4625.690989553861,-73.997482,2013-01-07 00:50:00,-73.984596,40.718876,40.759361
1392,2013-01-07 00:37:00,799.1931725867735,-73.987907,2013-01-07 00:43:00,-73.996445,40.718643,40.715546
3172,2013-01-07 00:37:00,2037.2797456823007,-73.992538,2013-01-07 00:42:00,-73.981293,40.763439,40.747208
6616,2013-01-07 00:37:00,4732.124338420155,-73.989288,2013-01-07 00:50:00,-73.982361,40.756996,40.71471
1570,2013-01-07 00:37:00,1167.2798623760784,-73.988907,2013-01-07 00:45:00,-73.975342,40.722961,40.724957
3027,2013-01-07 00:37:00,2120.272739528291,-73.958435,2013-01-07 00:46:00,-73.94809,40.800396,40.782997
3007,2013-01-07 00:37:00,2075.673953754534,-73.969513,2013-01-07 00:43:00,-73.994019,40.760376,40.758911
5550,2013-01-07 00:37:00,5324.304374449107,-73.98082,2013-01-07 00:51:00,-73.958099,40.689926,40.64521
1872,2013-01-07 00:37:00,1555.1026393377601,-73.995453,2013-01-07 00:44:00,-74.00544,40.739166,40.727402
3507,2013-01-07 00:37:00,2535.6192836701393,-73.963646,2013-01-07 00:45:00,-73.990204,40.761501,40.750847
260,2013-01-07 00:37:00,245.86708336191975,-73.985245,2013-01-07 00:52:00,-73.98674,40.768578,40.766678
2177,2013-01-07 00:37:00,2016.7502515975468,-73.988625,2013-01-07 00:41:00,-73.978065,40.746067,40.762356
4101,2013-01-07 00:37:00,2864.540091436641,-73.978081,2013-01-07 00:48:00,-73.989853,40.786583,40.76239
20890,2013-01-07 00:37:00,16636.032275680966,-73.790825,2013-01-07 01:04:00,-73.982811,40.645325,40.678017
4199,2013-01-07 00:37:00,2944.4514430974727,-73.990479,2013-01-07 00:45:00,-73.963493,40.750805,40.767597
33626,2013-01-07 00:37:00,20824.21942323302,-73.787163,2013-01-07 01:06:00,-74.008148,40.641212,40.724064
16619,2013-01-07 00:37:00,12708.18404829587,-73.866295,2013-01-07 00:54:00,-74.003258,40.770912,40.723522
11969,2013-01-07 00:37:00,8409.32313338823,-73.965134,2013-01-07 00:50:00,-73.875328,40.759575,40.726879
19187,2013-01-07 00:37:00,15856.67437035562,-73.786766,2013-01-07 01:06:00,-73.965218,40.641354,40.685211
25830,2013-01-07 00:37:00,16728.986752960132,-73.782387,2013-01-07 00:58:00,-73.954704,40.644608,40.718674
5585,2013-01-07 00:37:00,4744.69840292032,-73.994492,2013-01-07 00:45:00,-73.958115,40.740463,40.773026
4253,2013-01-07 00:37:00,3175.4455907474603,-73.997726,2013-01-07 00:47:00,-73.990387,40.736073,40.764118
4644,2013-01-07 00:37:00,3817.2593755294556,-73.990273,2013-01-07 00:50:00,-74.007721,40.737179,40.705471
3543,2013-01-07 00:37:00,2496.532078057528,-73.988594,2013-01-07 00:50:00,-73.988266,40.727367,40.749847
4845,2013-01-07 00:37:00,4413.939221398671,-73.960594,2013-01-07 00:48:00,-73.921188,40.715202,40.741302
2523,2013-01-07 00:37:00,1922.9643794458964,-74.004082,2013-01-07 00:44:00,-73.99147,40.7421,40.727684
2409,2013-01-07 00:37:00,1730.916936427492,-74.001472,2013-01-07 00:43:00,-73.981178,40.739239,40.741405
1491,2013-01-07 00:37:00,957.1238971365863,-73.977318,2013-01-07 00:42:00,-73.975555,40.742691,40.751205
3646,2013-01-07 00:37:00,3041.9202903471155,-74.000275,2013-01-07 00:45:00,-73.99353,40.735497,40.762405
6963,2013-01-07 00:37:00,4639.42641389187,-73.995064,2013-01-07 00:48:00,-73.981369,40.725166,40.765625
1056,2013-01-07 00:37:00,716.5582714781041,-73.985069,2013-01-07 00:41:00,-73.979027,40.758572,40.763103
898,2013-01-07 00:37:00,636.7520536374736,-74.294708,2013-01-07 00:42:00,-74.290604,40.612537,40.607731
7521,2013-01-07 00:37:00,5082.411256274901,-73.987068,2013-01-07 00:48:00,-73.927948,40.761131,40.769741
1475,2013-01-07 00:37:00,1277.0104780122417,-73.995384,2013-01-07 00:43:00,-73.983414,40.733479,40.726456
18692,2013-01-07 00:37:00,14570.774139200239,-73.787064,2013-01-07 01:11:00,-73.958847,40.641243,40.651051
395,2013-01-07 00:37:00,286.3247835940093,-74.003265,2013-01-07 00:39:00,-74.000191,40.741783,40.74287
6362,2013-01-07 00:37:00,4189.808410288336,-73.990387,2013-01-07 00:46:00,-73.987274,40.766869,40.729214
742,2013-01-07 00:37:00,381.13839995011614,-74.005035,2013-01-07 00:39:00,-74.004448,40.729691,40.726288
1304,2013-01-07 00:37:00,1216.2698956226764,-73.995819,2013-01-07 00:41:00,-73.990746,40.716503,40.726753
30081,2013-01-07 00:37:00,21177.445940317422,-73.782074,2013-01-07 01:12:00,-73.979156,40.644661,40.762444
2919,2013-01-07 00:37:00,2801.689069089785,-73.96801,2013-01-07 00:44:00,-73.984802,40.801144,40.779381
29309,2013-01-07 00:37:00,19162.604714057787,-73.788109,2013-01-07 00:59:00,-73.990959,40.641487,40.718487
7721,2013-01-07 00:37:00,5245.941734763614,-73.983322,2013-01-07 00:49:00,-73.937592,40.76107,40.793056
17721,2013-01-07 00:37:00,9934.036734114,-73.958885,2013-01-07 01:01:00,-73.951569,40.713539,40.802822
14030,2013-01-07 00:37:00,8364.93289556675,-73.961189,2013-01-07 01:00:00,-73.920715,40.811996,40.74324
12380,2013-01-07 00:37:00,10207.807025253009,-74.013596,2013-01-07 01:01:00,-73.976898,40.702419,40.790001
1582,2013-01-07 00:37:00,835.033457958207,-73.983376,2013-01-07 00:43:00,-73.985153,40.726307,40.71891
1680,2013-01-07 00:37:00,936.2641725727894,-73.978523,2013-01-07 00:39:00,-73.978569,40.762402,40.753971
28220,2013-01-07 00:37:00,19353.40640536473,-73.786652,2013-01-07 01:02:00,-73.973083,40.644455,40.74564
9863,2013-01-07 00:37:01,7845.706717858251,-73.996727,2013-01-07 00:56:46,-73.938148,40.737263,40.682449
6874,2013-01-07 00:37:02,4215.284220440364,-73.954041,2013-01-07 00:50:52,-73.979538,40.742554,40.775188
4293,2013-01-07 00:37:02,3002.4565362683547,-73.991585,2013-01-07 00:44:54,-73.958405,40.754791,40.764511
2919,2013-01-07 00:37:04,2141.3863923356157,-73.979637,2013-01-07 00:45:20,-74.002586,40.726784,40.734974
811,2013-01-07 00:37:04,584.8384977497526,-73.936409,2013-01-07 00:39:38,-73.937019,40.799049,40.804295
1597,2013-01-07 00:37:04,1142.2331198980794,-73.986946,2013-01-07 00:40:19,-73.991951,40.761059,40.770615
2486,2013-01-07 00:37:04,1887.7162187149204,-73.979202,2013-01-07 00:41:26,-73.974564,40.744495,40.761124
7715,2013-01-07 00:37:06,4885.144732105001,-73.982803,2013-01-07 00:49:29,-73.979385,40.771606,40.727692
8458,2013-01-07 00:37:07,4324.005156679651,-74.006248,2013-01-07 00:53:00,-73.955063,40.733429,40.733028
1457,2013-01-07 00:37:08,1459.832316481582,-73.980583,2013-01-07 00:43:09,-73.995613,40.742558,40.74905
9862,2013-01-07 00:37:10,6051.145032432981,-73.979271,2013-01-07 00:51:51,-73.985229,40.78178,40.727478
1477,2013-01-07 00:37:10,1058.303041338484,-73.989471,2013-01-07 00:39:30,-73.990852,40.735901,40.745373
2728,2013-01-07 00:37:11,1865.2956320152216,-73.971649,2013-01-07 00:45:16,-73.993347,40.757298,40.760448
1486,2013-01-07 00:37:11,1464.9912788157221,-73.987457,2013-01-07 00:41:47,-73.995354,40.755562,40.743816
2303,2013-01-07 00:37:12,2302.3211227130387,-73.962379,2013-01-07 00:40:42,-73.975548,40.770161,40.752007
3911,2013-01-07 00:37:14,2352.5461783777787,-73.997772,2013-01-07 00:43:59,-74.004143,40.721561,40.742184
10447,2013-01-07 00:37:15,8645.95994798086,-74.008629,2013-01-07 00:58:56,-73.934074,40.711575,40.658276
4339,2013-01-07 00:37:16,3138.7370990050085,-73.98838,2013-01-07 00:45:27,-73.989799,40.718727,40.690483
7788,2013-01-07 00:37:16,3365.215540598136,-74.016762,2013-01-07 00:48:06,-73.987106,40.70924,40.729469
13774,2013-01-07 00:37:17,6158.269951426186,-73.986015,2013-01-07 00:52:20,-73.916466,40.752224,40.768917
6064,2013-01-07 00:37:17,4691.381232308122,-73.968674,2013-01-07 00:48:01,-73.949768,40.757366,40.797092
2247,2013-01-07 00:37:17,1713.2317505584879,-73.987778,2013-01-07 00:46:14,-73.999634,40.727856,40.71534
11511,2013-01-07 00:37:18,9002.952386495434,-73.993904,2013-01-07 01:03:44,-73.888046,40.756729,40.747135
1329,2013-01-07 00:37:18,926.8674355088451,-73.982628,2013-01-07 00:40:52,-73.983093,40.731197,40.722858
4660,2013-01-07 00:37:18,4309.353365856429,-73.98175,2013-01-07 00:47:28,-73.955795,40.770199,40.803616
3286,2013-01-07 00:37:20,2384.288691946812,-73.993896,2013-01-07 00:44:57,-73.992439,40.751812,40.73037
9446,2013-01-07 00:37:21,5271.46897613248,-73.978279,2013-01-07 00:52:18,-74.017052,40.748379,40.711185
29206,2013-01-07 00:37:22,21161.60135500177,-73.781433,2013-01-07 01:01:53,-73.993774,40.644806,40.74577
18343,2013-01-07 00:37:23,13756.117356740464,-73.972008,2013-01-07 00:56:57,-73.819382,40.756199,40.713001
12503,2013-01-07 00:37:24,7777.593920742524,-73.989243,2013-01-07 00:55:40,-73.998741,40.758076,40.688412
29724,2013-01-07 00:37:29,21180.615930275908,-73.781532,2013-01-07 01:05:27,-73.997849,40.644878,40.741158
3423,2013-01-07 00:37:30,2954.5915183530933,-73.991898,2013-01-07 00:45:41,-73.963753,40.689499,40.673725
1342,2013-01-07 00:37:30,712.7080493924334,-73.963531,2013-01-07 00:41:23,-73.955597,40.804539,40.80674
30483,2013-01-07 00:37:31,22271.559619060215,-73.781982,2013-01-07 01:09:31,-73.99099,40.644672,40.766838
26777,2013-01-07 00:37:33,19985.211131155025,-73.984917,2013-01-07 01:07:52,-73.776772,40.768433,40.682915
3251,2013-01-07 00:37:33,2007.3356469596808,-73.9636,2013-01-07 00:45:39,-73.940056,40.80862,40.811214
1545,2013-01-07 00:37:34,1361.5136470106843,-73.960579,2013-01-07 00:43:45,-73.945351,40.715195,40.719204
8429,2013-01-07 00:37:35,5194.279559100074,-73.991043,2013-01-07 00:48:21,-74.007614,40.750427,40.705383
19918,2013-01-07 00:37:35,15406.70028155342,-73.988441,2013-01-07 00:58:15,-73.806282,40.723003,40.729614
757,2013-01-07 00:37:36,756.8086812261738,-73.970909,2013-01-07 00:40:06,-73.975166,40.751644,40.745647
1574,2013-01-07 00:37:37,1188.8768456355765,-73.996422,2013-01-07 00:42:10,-73.99379,40.722206,40.732723
2217,2013-01-07 00:37:38,1809.8094955416882,-73.994041,2013-01-07 00:46:53,-73.979118,40.741135,40.752831
10021,2013-01-07 00:37:39,8218.258005941823,-73.984581,2013-01-07 00:52:44,-73.897827,40.743465,40.709984
1907,2013-01-07 00:37:41,1437.1356429507227,-73.978676,2013-01-07 00:43:05,-73.988617,40.724331,40.734833
3978,2013-01-07 00:37:42,3960.404260066525,-73.949562,2013-01-07 00:43:17,-73.972107,40.79668,40.765404
9194,2013-01-07 00:37:42,1470.0305130248844,-74.007645,2013-01-07 00:43:34,-73.991829,40.725773,40.731293
1289,2013-01-07 00:37:42,936.7856096803496,-73.978394,2013-01-07 00:42:13,-73.989487,40.763035,40.76289
7786,2013-01-07 00:37:45,3519.6311101240326,-73.990791,2013-01-07 00:49:12,-74.008865,40.734882,40.706326
1717,2013-01-07 00:37:45,1463.8746145721987,-74.000374,2013-01-07 00:43:26,-73.984741,40.735363,40.729675
4999,2013-01-07 00:37:46,3070.74342861322,-73.788765,2013-01-07 00:48:00,-73.805862,40.641571,40.665966
7221,2013-01-07 00:37:48,5609.227357720251,-73.987679,2013-01-07 00:50:03,-73.922623,40.732449,40.742584
2707,2013-01-07 00:37:49,2229.756490601514,-73.981781,2013-01-07 00:43:33,-73.989365,40.767059,40.747826
2818,2013-01-07 00:37:49,1802.7582192517905,-73.992683,2013-01-07 00:44:36,-73.994102,40.730209,40.746407
1114,2013-01-07 00:37:50,796.8873315301768,-73.988335,2013-01-07 00:40:28,-73.990852,40.748936,40.755852
3431,2013-01-07 00:37:50,2669.025070719807,-73.95845,2013-01-07 00:46:34,-73.953979,40.764297,40.78809
2390,2013-01-07 00:37:51,2093.352406327659,-74.005302,2013-01-07 00:42:59,-73.992897,40.72641,40.742729
29615,2013-01-07 00:37:52,21321.925292087,-73.786659,2013-01-07 01:07:21,-73.98597,40.641113,40.758827
5022,2013-01-07 00:37:52,3117.2302940570767,-73.984177,2013-01-07 00:48:27,-73.983757,40.72084,40.748909
1649,2013-01-07 00:37:52,602.0982294206215,-73.992561,2013-01-07 00:39:48,-73.988541,40.754269,40.758747
13646,2013-01-07 00:37:54,6745.624820809968,-73.980591,2013-01-07 00:53:44,-73.980476,40.730503,40.669758
8879,2013-01-07 00:37:55,6533.977917793229,-73.981949,2013-01-07 00:58:21,-73.905342,40.7687,40.777077
22822,2013-01-07 00:37:56,18103.098519057865,-73.971962,2013-01-07 01:05:17,-74.036003,40.794178,40.638611
4348,2013-01-07 00:37:58,3111.8495693901828,-73.978096,2013-01-07 00:47:14,-73.988152,40.752357,40.779316
1658,2013-01-07 00:37:58,1210.1966909570508,-73.993301,2013-01-07 00:42:54,-74.00087,40.752621,40.761875
30721,2013-01-07 00:38:00,20513.74969061715,-73.781075,2013-01-07 01:02:00,-73.949043,40.645027,40.7784
2533,2013-01-07 00:38:00,1479.2477164683903,-74.00444,2013-01-07 00:47:00,-73.99176,40.740517,40.749706
8474,2013-01-07 00:38:00,5843.44779090495,-73.88974,2013-01-07 00:51:00,-73.821693,40.873604,40.863583
1425,2013-01-07 00:38:00,1409.3909512767912,-73.836845,2013-01-07 00:39:00,-73.83226,40.738998,40.726795
2779,2013-01-07 00:38:00,1787.6461464202303,-73.980202,2013-01-07 00:46:00,-73.99913,40.761818,40.754608
2185,2013-01-07 00:38:00,1363.6920231695713,-73.982643,2013-01-07 00:43:00,-73.966515,40.759644,40.759007
4602,2013-01-07 00:38:00,3442.5063618053437,-73.984192,2013-01-07 00:50:00,-73.986259,40.761528,40.730568
6087,2013-01-07 00:38:00,4513.025739225876,-73.977722,2013-01-07 00:52:00,-73.924294,40.764519,40.763355
3456,2013-01-07 00:38:00,2553.619945305711,-73.98394,2013-01-07 00:44:00,-73.961441,40.725586,40.710232
4983,2013-01-07 00:38:00,4810.038733350896,-73.961014,2013-01-07 00:41:00,-73.985764,40.806873,40.767857
1476,2013-01-07 00:38:00,1123.184543641251,-73.985382,2013-01-07 00:42:00,-73.987213,40.757954,40.747936
9219,2013-01-07 00:38:00,6463.247750025692,-73.993416,2013-01-07 00:52:00,-73.927162,40.74728,40.776428
5952,2013-01-07 00:38:00,4810.790229009561,-73.969337,2013-01-07 00:51:00,-73.912415,40.757343,40.759151
1444,2013-01-07 00:38:00,1442.8747726380827,-73.978798,2013-01-07 00:41:00,-73.986916,40.740978,40.729546
2448,2013-01-07 00:38:00,1768.47641628131,-73.990295,2013-01-07 00:44:00,-73.997932,40.731865,40.746693
2693,2013-01-07 00:38:00,1532.3034359497565,-74.000687,2013-01-07 00:47:00,-73.989357,40.729912,40.740688
3735,2013-01-07 00:38:00,2828.7018428875294,-73.957176,2013-01-07 00:47:00,-73.990135,40.712177,40.71664
5083,2013-01-07 00:38:00,4527.128776250607,-73.994247,2013-01-07 00:47:00,-73.962326,40.741146,40.773899
12725,2013-01-07 00:38:00,9244.266841457638,-73.995773,2013-01-07 00:55:00,-73.947197,40.71648,40.79108
6689,2013-01-07 00:38:00,5484.095634433808,-73.956963,2013-01-07 00:44:00,-73.988251,40.770962,40.727688
1616,2013-01-07 00:38:00,1126.6138504298822,-73.993416,2013-01-07 00:43:00,-73.98587,40.682289,40.673927
4966,2013-01-07 00:38:00,3854.2166961811286,-73.976875,2013-01-07 00:47:00,-73.983032,40.759541,40.725151
4081,2013-01-07 00:38:00,3952.42912684503,-73.972763,2013-01-07 00:47:00,-73.948601,40.793285,40.823776
30561,2013-01-07 00:38:00,19663.896197239435,-73.788658,2013-01-07 01:04:00,-73.994408,40.641457,40.724056
31582,2013-01-07 00:38:00,21475.245057397624,-73.781914,2013-01-07 01:14:00,-74.008781,40.644768,40.731808
1718,2013-01-07 00:38:00,1227.335403599601,-73.994431,2013-01-07 00:43:00,-73.99263,40.766155,40.755188
2382,2013-01-07 00:38:00,1762.046783509738,-73.997765,2013-01-07 00:42:00,-73.980049,40.756435,40.76482
2425,2013-01-07 00:38:00,1877.1132152097075,-73.981049,2013-01-07 00:43:00,-74.002991,40.730778,40.733448
12684,2013-01-07 00:38:00,7387.617342988726,-73.956116,2013-01-07 00:53:00,-73.944252,40.714153,40.780064
10784,2013-01-07 00:38:00,6464.2626625698695,-73.974854,2013-01-07 00:56:00,-73.983765,40.752384,40.694569
5073,2013-01-07 00:38:00,3323.493158385498,-73.866692,2013-01-07 00:46:00,-73.892601,40.769676,40.747147
16391,2013-01-07 00:38:00,11668.148272949737,-73.789894,2013-01-07 01:01:00,-73.925331,40.643353,40.663368
6135,2013-01-07 00:38:00,4244.34289519102,-73.961823,2013-01-07 00:55:22,-73.964424,40.770966,40.809135
4130,2013-01-07 00:38:00,3005.1477279227547,-73.99305,2013-01-07 00:47:00,-73.990814,40.723076,40.750084
3306,2013-01-07 00:38:00,2475.2578654176973,-73.983147,2013-01-07 00:52:00,-73.959534,40.76123,40.774441
3100,2013-01-07 00:38:00,2280.660541940489,-73.998505,2013-01-07 00:49:00,-74.001778,40.72467,40.745056
10309,2013-01-07 00:38:00,7233.99937400557,-73.989326,2013-01-07 00:54:00,-73.943489,40.760406,40.815449
7168,2013-01-07 00:38:00,4614.151089913033,-73.971497,2013-01-07 00:46:00,-73.990387,40.795334,40.756344
25304,2013-01-07 00:38:00,15865.842934377912,-73.790375,2013-01-07 01:00:00,-73.95591,40.646858,40.714176
10791,2013-01-07 00:38:00,7998.640602878086,-73.985229,2013-01-07 00:56:00,-73.967056,40.727703,40.798393
13972,2013-01-07 00:38:00,7997.33060869653,-73.955162,2013-01-07 00:59:00,-73.990158,40.689743,40.756657
11134,2013-01-07 00:38:00,9528.533455015931,-73.98217,2013-01-07 01:04:00,-73.872833,40.776527,40.755272
30750,2013-01-07 00:38:00,20163.785894251123,-73.786537,2013-01-07 01:02:00,-73.998199,40.641411,40.725121
4909,2013-01-07 00:38:00,3010.956022041096,-73.998405,2013-01-07 00:50:00,-73.98877,40.729652,40.703548
4103,2013-01-07 00:38:00,2838.648421081078,-73.950325,2013-01-07 00:45:00,-73.982803,40.741722,40.735153
29670,2013-01-07 00:38:01,21806.278574065094,-73.782539,2013-01-07 01:09:49,-73.991608,40.644474,40.759556
11819,2013-01-07 00:38:02,4897.056664548189,-73.911171,2013-01-07 00:52:55,-73.962456,40.775826,40.75523
13508,2013-01-07 00:38:02,9171.581733371511,-73.87011,2013-01-07 00:57:38,-73.978561,40.750244,40.745953
4883,2013-01-07 00:38:04,4045.500724180353,-74.009743,2013-01-07 00:47:27,-73.995537,40.709236,40.744026
2940,2013-01-07 00:38:05,2288.1922099265203,-73.990044,2013-01-07 00:46:52,-73.963249,40.75732,40.754253
6350,2013-01-07 00:38:06,4701.705809093104,-73.864014,2013-01-07 00:47:01,-73.916336,40.770035,40.755547
2235,2013-01-07 00:38:07,2102.734845888287,-73.996872,2013-01-07 00:42:13,-74.005569,40.744446,40.726704
5696,2013-01-07 00:38:11,4741.811488146684,-73.996429,2013-01-07 00:50:35,-73.959091,40.716316,40.684444
6698,2013-01-07 00:38:13,5977.656651579374,-73.968132,2013-01-07 00:49:40,-73.900108,40.761395,40.746506
1074,2013-01-07 00:38:14,860.7207163685055,-73.9981,2013-01-07 00:41:16,-73.990555,40.750786,40.755997
2155,2013-01-07 00:38:15,1273.8619092746417,-73.986824,2013-01-07 00:43:50,-73.992813,40.747833,40.737305
