real,start_timestamp,euclidian,start_lon,dest_timestamp,dest_lon,start_lat,dest_lat
2971,2013-01-07 00:13:00,1909.6023401470065,-73.962349,2013-01-07 00:21:00,-73.984856,40.76062,40.758942
8756,2013-01-07 00:13:00,6223.658771133312,-73.969673,2013-01-07 00:28:00,-73.924782,40.790112,40.745659
2501,2013-01-07 00:13:00,2225.294309975803,-74.006569,2013-01-07 00:20:00,-73.990837,40.739716,40.755791
8739,2013-01-07 00:13:00,4975.900596340365,-73.993782,2013-01-07 00:25:00,-73.979897,40.691593,40.735138
1011,2013-01-07 00:13:00,605.1458976518248,-73.972694,2013-01-07 00:16:00,-73.96553,40.759251,40.759396
2229,2013-01-07 00:13:00,1908.3926339025672,-73.973518,2013-01-07 00:19:00,-73.957176,40.787048,40.775173
3576,2013-01-07 00:13:00,3552.5372125001836,-73.970695,2013-01-07 00:21:00,-73.949928,40.794132,40.82196
3451,2013-01-07 00:13:00,2122.845324529631,-73.99926,2013-01-07 00:20:00,-73.996002,40.739353,40.720398
2202,2013-01-07 00:13:00,1418.1124531383025,-74.00666,2013-01-07 00:19:00,-74.00489,40.739403,40.752102
3985,2013-01-07 00:13:00,2338.7646232546613,-73.981506,2013-01-07 00:21:00,-73.985672,40.747158,40.767979
1676,2013-01-07 00:13:00,1135.227654086796,-73.991196,2013-01-07 00:18:00,-73.978554,40.759521,40.763
1004,2013-01-07 00:13:00,775.2955855604023,-73.993538,2013-01-07 00:21:00,-74.000534,40.757252,40.752731
4105,2013-01-07 00:13:00,3673.6802366279057,-73.988365,2013-01-07 00:20:00,-74.00531,40.759113,40.728645
2432,2013-01-07 00:13:00,1673.7820387333395,-73.991791,2013-01-07 00:20:00,-74.009995,40.726055,40.720108
1896,2013-01-07 00:13:00,1636.858817891486,-73.961258,2013-01-07 00:18:00,-73.972916,40.760712,40.748936
1233,2013-01-07 00:13:00,704.9519428602109,-74.00296,2013-01-07 00:17:00,-73.995125,40.752087,40.749897
1402,2013-01-07 00:13:00,733.1009109823837,-73.985161,2013-01-07 00:14:00,-73.98893,40.759296,40.753349
12113,2013-01-07 00:13:00,7675.994849514354,-73.975594,2013-01-07 00:48:00,-73.914268,40.752064,40.701061
13749,2013-01-07 00:13:00,10257.290614509217,-73.866325,2013-01-07 00:29:00,-73.953217,40.77142,40.706894
2583,2013-01-07 00:13:00,2455.632391969785,-73.988617,2013-01-07 00:17:00,-73.975861,40.731571,40.751442
4982,2013-01-07 00:13:00,3536.58135538766,-73.984924,2013-01-07 00:21:00,-73.982071,40.739288,40.771061
200,2013-01-07 00:13:00,199.48137023301234,-73.987312,2013-01-07 00:24:00,-73.988388,40.729092,40.727493
3307,2013-01-07 00:13:00,2266.331074105631,-73.955956,2013-01-07 00:24:00,-73.982063,40.772182,40.776936
563,2013-01-07 00:13:00,545.8651600979459,-73.998123,2013-01-07 00:16:00,-74.003731,40.721222,40.723663
20635,2013-01-07 00:13:00,12070.722447219272,-73.980507,2013-01-07 00:34:00,-73.960091,40.764118,40.656536
10344,2013-01-07 00:13:00,8164.403317631805,-73.980835,2013-01-07 00:28:00,-73.952362,40.753513,40.823776
5629,2013-01-07 00:13:00,4847.405899658599,-73.995193,2013-01-07 00:22:14,-73.970673,40.749737,40.789207
12076,2013-01-07 00:13:00,5927.5861188943445,-73.977951,2013-01-07 00:27:00,-73.939415,40.783424,40.828053
3638,2013-01-07 00:13:00,2767.357783276004,-73.987549,2013-01-07 00:23:00,-73.955009,40.770401,40.767406
3230,2013-01-07 00:13:00,1833.160532204666,-74.000298,2013-01-07 00:20:00,-74.004944,40.730251,40.746376
6232,2013-01-07 00:13:00,4845.076863488326,-73.982239,2013-01-07 00:25:00,-73.925537,40.76881,40.762104
3947,2013-01-07 00:13:00,3508.996138191228,-73.96804,2013-01-07 00:20:00,-73.952797,40.75983,40.789227
8235,2013-01-07 00:13:00,5646.096230886664,-73.974701,2013-01-07 00:22:00,-74.010132,40.746647,40.703537
1064,2013-01-07 00:13:00,954.668941756753,-73.984428,2013-01-07 00:22:00,-73.994728,40.75481,40.758354
4558,2013-01-07 00:13:00,3989.6893575483077,-73.98761,2013-01-07 00:22:00,-74.005058,40.765282,40.731895
7172,2013-01-07 00:13:00,5832.04053808303,-73.981125,2013-01-07 00:22:00,-73.947693,40.74155,40.787506
6717,2013-01-07 00:13:00,5177.004607490178,-73.981468,2013-01-07 00:29:00,-73.969551,40.744465,40.790195
10434,2013-01-07 00:13:00,9198.971083512344,-73.982094,2013-01-07 00:39:00,-73.939629,40.771294,40.847588
1453,2013-01-07 00:13:00,1132.513866348341,-73.979401,2013-01-07 00:16:00,-73.97068,40.744137,40.751884
10466,2013-01-07 00:13:00,6813.4867690563215,-73.969505,2013-01-07 00:28:00,-73.986877,40.798008,40.738091
2109,2013-01-07 00:13:00,2087.291509124754,-73.97419,2013-01-07 00:16:00,-73.962212,40.751415,40.767857
6087,2013-01-07 00:13:00,4495.106796028922,-73.964417,2013-01-07 00:28:00,-73.961983,40.807476,40.76704
3537,2013-01-07 00:13:00,3304.298071623675,-73.9935,2013-01-07 00:20:00,-74.009644,40.747215,40.720112
7247,2013-01-07 00:13:00,5646.331554063232,-73.95446,2013-01-07 00:42:00,-73.903122,40.670151,40.702679
982,2013-01-07 00:13:00,730.5128030969086,-73.99025,2013-01-07 00:19:00,-73.983139,40.75251,40.756256
2089,2013-01-07 00:13:00,1866.6152923294067,-73.973434,2013-01-07 00:19:00,-73.954048,40.787098,40.779011
11026,2013-01-07 00:13:00,6448.928078953803,-73.985344,2013-01-07 00:31:00,-74.016945,40.758785,40.705921
14200,2013-01-07 00:13:00,7689.701152567658,-73.991051,2013-01-07 00:30:00,-73.908829,40.745193,40.774963
3160,2013-01-07 00:13:02,2323.7095590947238,-73.947975,2013-01-07 00:23:03,-73.97361,40.704262,40.696697
12187,2013-01-07 00:13:02,10625.081386526554,-73.942543,2013-01-07 00:30:56,-74.005707,40.823818,40.741058
3380,2013-01-07 00:13:03,3031.7745364446646,-74.008705,2013-01-07 00:18:42,-73.994209,40.7159,40.740875
7047,2013-01-07 00:13:03,4824.391977519438,-73.961823,2013-01-07 00:25:49,-73.904732,40.76405,40.76582
4919,2013-01-07 00:13:04,2996.1577396252437,-73.788475,2013-01-07 00:19:44,-73.798447,40.641407,40.667297
16756,2013-01-07 00:13:06,10231.375316640795,-73.987206,2013-01-07 00:32:53,-73.982208,40.750484,40.658428
1624,2013-01-07 00:13:06,1043.5534213810743,-73.998131,2013-01-07 00:19:24,-73.992294,40.733761,40.725479
16661,2013-01-07 00:13:06,7861.998178612877,-73.999016,2013-01-07 00:33:29,-73.916306,40.734188,40.766682
918,2013-01-07 00:13:07,353.2674973678369,-73.981911,2013-01-07 00:14:04,-73.985558,40.736691,40.735134
1934,2013-01-07 00:13:07,1410.778587836707,-74.000526,2013-01-07 00:21:15,-73.998863,40.729877,40.717236
552,2013-01-07 00:13:07,1.4222918052698064,-73.882195,2013-01-07 00:13:23,-73.882179,40.754078,40.754082
395,2013-01-07 00:13:08,0.44419314636651425,-74.009033,2013-01-07 00:13:10,-74.009033,40.708973,40.708969
1226,2013-01-07 00:13:08,949.1336607024332,-74.006294,2013-01-07 00:17:46,-73.999557,40.733452,40.726612
15919,2013-01-07 00:13:09,11445.04896064234,-73.862717,2013-01-07 00:31:03,-73.991882,40.768944,40.737736
5053,2013-01-07 00:13:12,4053.9848342782534,-74.004959,2013-01-07 00:23:57,-74.00135,40.708447,40.74485
5408,2013-01-07 00:13:13,4260.559155476199,-74.001244,2013-01-07 00:26:23,-73.956932,40.730976,40.712662
4058,2013-01-07 00:13:16,3434.8360223779073,-73.977707,2013-01-07 00:23:19,-73.992744,40.776985,40.748245
14939,2013-01-07 00:13:16,10057.002020444595,-74.006699,2013-01-07 00:39:17,-73.889702,40.74144,40.758324
3218,2013-01-07 00:13:16,2271.179971680916,-73.97065,2013-01-07 00:22:41,-73.995667,40.75666,40.749153
3541,2013-01-07 00:13:16,2638.744332201422,-73.981888,2013-01-07 00:20:15,-73.983261,40.765511,40.741772
8140,2013-01-07 00:13:16,7200.852812387339,-74.007019,2013-01-07 00:29:57,-73.978966,40.742596,40.681366
5489,2013-01-07 00:13:16,4051.4365688050875,-73.994095,2013-01-07 00:26:17,-73.953674,40.751263,40.77092
10010,2013-01-07 00:13:18,4150.304854113547,-73.967857,2013-01-07 00:28:57,-73.955437,40.756161,40.720001
1640,2013-01-07 00:13:18,1176.4066196420322,-73.996902,2013-01-07 00:20:04,-73.984787,40.720623,40.725845
5312,2013-01-07 00:13:18,4556.139512616012,-73.993568,2013-01-07 00:22:17,-73.970894,40.752083,40.789314
2365,2013-01-07 00:13:19,1792.186569073439,-73.992531,2013-01-07 00:19:07,-73.980324,40.689793,40.676598
5290,2013-01-07 00:13:21,3339.708595669443,-74.003204,2013-01-07 00:25:55,-74.007736,40.734798,40.704922
3644,2013-01-07 00:13:21,2568.5305001778106,-73.993233,2013-01-07 00:23:01,-74.015808,40.730984,40.715492
10829,2013-01-07 00:13:24,8505.616254104689,-73.995026,2013-01-07 00:32:14,-73.968338,40.723141,40.796997
1119,2013-01-07 00:13:25,733.5888984223031,-73.983482,2013-01-07 00:15:00,-73.990166,40.751183,40.746964
8671,2013-01-07 00:13:28,5498.84036661158,-73.978386,2013-01-07 00:22:26,-73.948433,40.783295,40.827271
2158,2013-01-07 00:13:32,1349.3707631089278,-73.984871,2013-01-07 00:18:50,-73.972595,40.748203,40.755981
4679,2013-01-07 00:13:33,4571.724943025778,-73.978371,2013-01-07 00:20:26,-73.950996,40.745422,40.780941
6097,2013-01-07 00:13:40,5544.95778777137,-73.990578,2013-01-07 00:24:03,-74.011513,40.755829,40.708504
4091,2013-01-07 00:13:41,2090.112143565372,-73.97438,2013-01-07 00:26:00,-73.980782,40.746605,40.764786
611,2013-01-07 00:13:41,608.5236383476633,-74.005241,2013-01-07 00:15:39,-73.999107,40.723026,40.720154
2975,2013-01-07 00:13:41,1906.5518219296737,-74.002495,2013-01-07 00:20:10,-74.003906,40.733727,40.750862
33325,2013-01-07 00:13:43,25310.97825778402,-73.782043,2013-01-07 00:55:24,-73.936699,40.644806,40.840034
3728,2013-01-07 00:13:43,1856.2165516192938,-73.984306,2013-01-07 00:21:38,-73.962967,40.759445,40.763462
4144,2013-01-07 00:13:45,3519.9351598186868,-73.958397,2013-01-07 00:21:52,-73.985512,40.771374,40.747299
11012,2013-01-07 00:13:45,5392.5444577628,-73.972389,2013-01-07 00:30:34,-73.914604,40.786579,40.765881
2186,2013-01-07 00:13:45,1015.3773004302171,-73.983955,2013-01-07 00:17:26,-73.973175,40.760204,40.764256
16934,2013-01-07 00:13:46,12996.489325546214,-73.998131,2013-01-07 00:35:39,-73.84552,40.725197,40.710567
1592,2013-01-07 00:13:46,1509.9365331158947,-73.910294,2013-01-07 00:16:59,-73.895409,40.775814,40.768276
2110,2013-01-07 00:13:46,1483.9952367773271,-73.975594,2013-01-07 00:17:15,-73.963051,40.787125,40.79649
5452,2013-01-07 00:13:47,4280.60041625354,-73.984894,2013-01-07 00:25:00,-73.992683,40.758739,40.72065
2761,2013-01-07 00:13:47,2220.109452871858,-73.988388,2013-01-07 00:19:58,-73.978897,40.721939,40.740582
8741,2013-01-07 00:13:47,5292.86376185384,-73.960526,2013-01-07 00:23:34,-74.000954,40.772964,40.736542
1244,2013-01-07 00:13:47,882.5599443924573,-73.971687,2013-01-07 00:16:28,-73.961372,40.762993,40.764278
1887,2013-01-07 00:13:48,1367.6449706925891,-73.990196,2013-01-07 00:17:23,-73.992058,40.737049,40.749283
6528,2013-01-07 00:13:49,5775.979875307272,-74.000694,2013-01-07 00:30:03,-73.981567,40.729771,40.679836
6210,2013-01-07 00:13:50,4184.541920709903,-73.977798,2013-01-07 00:30:18,-73.947151,40.752266,40.72266
11653,2013-01-07 00:13:51,7599.2487237004,-73.992188,2013-01-07 00:34:04,-73.90377,40.738735,40.751415
18411,2013-01-07 00:13:52,9960.830896553814,-73.865059,2013-01-07 00:34:02,-73.948326,40.770439,40.834015
28728,2013-01-07 00:13:52,19718.175115754995,-73.782249,2013-01-07 00:36:22,-73.983612,40.644657,40.734299
1649,2013-01-07 00:13:52,1136.3899187059728,-73.988785,2013-01-07 00:17:13,-73.990456,40.727055,40.737209
648,2013-01-07 00:13:53,647.8426002480026,-73.9897,2013-01-07 00:16:14,-73.993324,40.762623,40.757481
1217,2013-01-07 00:13:53,815.0287435295849,-73.961205,2013-01-07 00:16:44,-73.95993,40.71888,40.711605
1477,2013-01-07 00:13:54,1046.7475230834657,-73.983299,2013-01-07 00:18:58,-73.97245,40.747063,40.751621
7365,2013-01-07 00:13:55,6494.306614102047,-73.986237,2013-01-07 00:29:32,-73.98378,40.730743,40.672291
1771,2013-01-07 00:13:55,543.1487293949709,-73.986359,2013-01-07 00:19:19,-73.98394,40.76004,40.755508
1760,2013-01-07 00:13:56,1380.7092866893593,-74.006546,2013-01-07 00:20:29,-73.999748,40.739765,40.728458
6823,2013-01-07 00:13:57,5973.9186234208155,-73.991684,2013-01-07 00:26:47,-73.929337,40.691292,40.665974
3783,2013-01-07 00:13:57,3105.972749534469,-74.005424,2013-01-07 00:24:43,-73.995926,40.739922,40.712902
7489,2013-01-07 00:13:57,4327.93765533335,-73.968773,2013-01-07 00:26:14,-73.969292,40.799065,40.760094
8581,2013-01-07 00:13:58,5838.517248419974,-73.986076,2013-01-07 00:29:55,-73.983124,40.731022,40.78355
8351,2013-01-07 00:13:59,6054.928589329352,-74.002182,2013-01-07 00:24:54,-73.979843,40.729538,40.781349
3550,2013-01-07 00:14:00,2473.486498596077,-73.994682,2013-01-07 00:28:00,-73.998184,40.718639,40.740753
6297,2013-01-07 00:14:00,5102.55645996049,-73.995834,2013-01-07 00:27:00,-73.958794,40.764423,40.800735
10794,2013-01-07 00:14:00,8229.66459099355,-73.982208,2013-01-07 00:34:00,-73.957222,40.731972,40.803604
6146,2013-01-07 00:14:00,2409.620550163323,-73.983421,2013-01-07 00:30:00,-73.957489,40.738361,40.729321
1351,2013-01-07 00:14:00,845.4676482687101,-73.992119,2013-01-07 00:18:00,-73.99086,40.717606,40.725159
37568,2013-01-07 00:14:00,24573.807170985194,-73.786156,2013-01-07 00:59:00,-74.075005,40.642223,40.61895
13495,2013-01-07 00:14:00,7891.739715520664,-73.951164,2013-01-07 00:36:00,-73.87516,40.782761,40.741402
15318,2013-01-07 00:14:00,7985.069213647731,-73.866074,2013-01-07 00:39:00,-73.959839,40.769749,40.760372
1504,2013-01-07 00:14:00,1503.174720001867,-73.983673,2013-01-07 00:18:00,-73.992363,40.770779,40.758965
5164,2013-01-07 00:14:00,4023.5420271432076,-73.987556,2013-01-07 00:21:00,-73.940529,40.756386,40.750568
2268,2013-01-07 00:14:00,2009.5320054966946,-73.979683,2013-01-07 00:16:00,-73.988434,40.739628,40.722801
2423,2013-01-07 00:14:00,2105.7703794325466,-73.996216,2013-01-07 00:20:24,-74.007423,40.721912,40.704975
2426,2013-01-07 00:14:00,2079.558893503158,-73.975571,2013-01-07 00:18:00,-73.98336,40.760792,40.743027
4018,2013-01-07 00:14:00,3555.7164954531972,-73.992279,2013-01-07 00:21:00,-73.973061,40.724789,40.753277
5072,2013-01-07 00:14:00,3672.5799298530023,-73.985107,2013-01-07 00:23:00,-73.972359,40.765446,40.797066
7951,2013-01-07 00:14:00,6810.86683996666,-73.995827,2013-01-07 00:27:00,-74.00872,40.764473,40.70393
1429,2013-01-07 00:14:00,819.209492243497,-73.986206,2013-01-07 00:20:00,-73.993378,40.747486,40.752453
1058,2013-01-07 00:14:00,878.2198314923497,-73.989532,2013-01-07 00:17:00,-73.983292,40.720512,40.726837
9609,2013-01-07 00:14:00,8025.659957507127,-73.998619,2013-01-07 00:32:00,-74.001923,40.750134,40.677906
4890,2013-01-07 00:14:00,4180.6888375283,-73.978256,2013-01-07 00:22:00,-73.948639,40.766426,40.7966
10149,2013-01-07 00:14:00,8125.625414197426,-73.992485,2013-01-07 00:27:00,-73.9412,40.734421,40.796337
1118,2013-01-07 00:14:00,1054.0397075734181,-73.996758,2013-01-07 00:19:00,-74.004097,40.71516,40.707485
17731,2013-01-07 00:14:00,13169.602675867232,-73.940331,2013-01-07 00:39:00,-73.819099,40.80291,40.728291
21324,2013-01-07 00:14:00,16305.924107250146,-73.982407,2013-01-07 00:44:00,-73.811775,40.762272,40.693638
2800,2013-01-07 00:14:00,2049.7615101566594,-73.997032,2013-01-07 00:19:00,-73.993706,40.726738,40.745022
16080,2013-01-07 00:14:00,14320.325619066318,-74.00074,2013-01-07 00:33:00,-73.939583,40.72747,40.847755
6800,2013-01-07 00:14:00,4937.715286451552,-73.989761,2013-01-07 00:30:00,-73.959732,40.725559,40.687416
7148,2013-01-07 00:14:00,5500.308224311184,-73.948975,2013-01-07 00:30:00,-73.905594,40.777649,40.814613
625,2013-01-07 00:14:00,367.49317730052826,-74.002205,2013-01-07 00:23:00,-74.004501,40.739567,40.742378
23690,2013-01-07 00:14:00,16247.518079040312,-73.782051,2013-01-07 00:35:00,-73.919914,40.644703,40.746666
3363,2013-01-07 00:14:00,2340.6810456161934,-73.975151,2013-01-07 00:21:00,-73.984299,40.749836,40.769733
1509,2013-01-07 00:14:00,1064.4375152137004,-73.989899,2013-01-07 00:17:00,-73.987083,40.746616,40.755959
2177,2013-01-07 00:14:00,1433.3051963811852,-74.003967,2013-01-07 00:21:00,-73.988701,40.743004,40.748642
4810,2013-01-07 00:14:00,4083.8485493238536,-73.863007,2013-01-07 00:34:00,-73.911377,40.769562,40.769329
2818,2013-01-07 00:14:00,2236.992242355445,-73.97493,2013-01-07 00:20:00,-73.979706,40.756344,40.73653
7421,2013-01-07 00:14:00,4874.462305714771,-73.982079,2013-01-07 00:27:00,-73.952019,40.771484,40.808964
1826,2013-01-07 00:14:00,1045.8289639908464,-73.983536,2013-01-07 00:19:00,-73.982132,40.768284,40.777641
3078,2013-01-07 00:14:00,1997.659960719604,-73.98851,2013-01-07 00:21:00,-73.991829,40.73138,40.749191
9022,2013-01-07 00:14:00,7833.843746922487,-73.974289,2013-01-07 00:33:00,-74.001274,40.679821,40.747311
12545,2013-01-07 00:14:00,6942.66022656987,-73.958282,2013-01-07 00:33:00,-73.960136,40.775928,40.713425
5701,2013-01-07 00:14:00,5109.324161647037,-73.986992,2013-01-07 00:24:00,-73.93235,40.764366,40.74461
876837,2013-01-07 00:14:00,745073.5342263058,-73.9851,2013-01-07 00:17:00,-73.989853,40.744526,47.450001
6696,2013-01-07 00:14:00,4719.5807772480875,-73.988846,2013-01-07 00:28:00,-73.972664,40.745323,40.786003
5340,2013-01-07 00:14:00,4041.3826254584988,-73.955391,2013-01-07 00:22:00,-73.926796,40.773129,40.743946
11041,2013-01-07 00:14:00,9561.157768087709,-73.872871,2013-01-07 00:25:00,-73.954102,40.77412,40.714153
4157,2013-01-07 00:14:00,3670.0040721974883,-73.960655,2013-01-07 00:22:00,-73.976204,40.772678,40.741817
902,2013-01-07 00:14:00,833.228646823323,-74.00811,2013-01-07 00:18:00,-74.016251,40.711884,40.716118
907,2013-01-07 00:14:00,669.879061276194,-73.995445,2013-01-07 00:18:00,-73.9935,40.721607,40.727455
3388,2013-01-07 00:14:00,2095.587383604325,-73.996346,2013-01-07 00:22:00,-74.005661,40.723652,40.741142
6910,2013-01-07 00:14:00,4341.488884653887,-73.984444,2013-01-07 00:25:00,-73.933022,40.768761,40.768715
4846,2013-01-07 00:14:00,3690.4994309885924,-73.982147,2013-01-07 00:25:00,-73.950714,40.768799,40.791897
2797,2013-01-07 00:14:00,2144.495605627161,-73.984436,2013-01-07 00:18:00,-73.987206,40.759827,40.740631
17209,2013-01-07 00:14:00,9196.9769644391,-73.8638,2013-01-07 00:41:00,-73.971809,40.769566,40.75885
4530,2013-01-07 00:14:00,3710.049016349549,-74.004471,2013-01-07 00:24:00,-73.987709,40.713306,40.744186
1625,2013-01-07 00:14:00,1051.4473535829813,-73.935677,2013-01-07 00:21:00,-73.940056,40.842518,40.851383
917,2013-01-07 00:14:00,770.2353151686751,-73.992081,2013-01-07 00:16:20,-73.994385,40.749413,40.742702
5269,2013-01-07 00:14:00,3525.310376130468,-73.992752,2013-01-07 00:22:00,-74.031891,40.757786,40.746746
1886,2013-01-07 00:14:00,841.3106471652092,-73.985947,2013-01-07 00:18:00,-73.977554,40.757927,40.753845
15395,2013-01-07 00:14:00,11766.98812380599,-73.997261,2013-01-07 00:45:00,-73.902664,40.737625,40.815449
2035,2013-01-07 00:14:00,1416.6546283009059,-73.96048,2013-01-07 00:20:00,-73.977005,40.766396,40.764187
8008,2013-01-07 00:14:00,5838.149274250914,-74.005692,2013-01-07 00:28:00,-73.953903,40.740646,40.775475
1637,2013-01-07 00:14:00,1399.3925303274461,-73.968063,2013-01-07 00:17:00,-73.973465,40.802277,40.790363
2086,2013-01-07 00:14:01,2085.425670602395,-73.994385,2013-01-07 00:17:19,-73.982643,40.750847,40.767368
4418,2013-01-07 00:14:01,3877.1115248825813,-74.007401,2013-01-07 00:23:07,-74.000099,40.727074,40.761543
3446,2013-01-07 00:14:02,3283.6630015661676,-73.990112,2013-01-07 00:26:03,-73.972946,40.72937,40.755901
4822,2013-01-07 00:14:02,4123.528076535063,-73.988014,2013-01-07 00:23:35,-73.998741,40.75478,40.718555
1684,2013-01-07 00:14:03,1468.853007651541,-73.962234,2013-01-07 00:59:47,-73.956696,40.762859,40.775398
1049,2013-01-07 00:14:07,1047.4032673981383,-73.968018,2013-01-07 00:16:08,-73.973976,40.802601,40.794327
5933,2013-01-07 00:14:07,4799.948809426369,-73.864891,2013-01-07 00:22:12,-73.921394,40.770393,40.765614
16124,2013-01-07 00:14:07,13219.192094566542,-73.872612,2013-01-07 00:32:50,-73.959785,40.774174,40.67532
3949,2013-01-07 00:14:09,3247.259714143174,-74.000854,2013-01-07 00:22:24,-73.990143,40.728977,40.757061
3569,2013-01-07 00:14:10,3049.1206582779814,-74.005684,2013-01-07 00:23:37,-73.976776,40.740372,40.72393
14199,2013-01-07 00:14:10,9829.77718504278,-74.003777,2013-01-07 00:38:31,-73.940895,40.742134,40.816635
1704,2013-01-07 00:14:11,1483.1007414881815,-73.952293,2013-01-07 00:17:10,-73.96286,40.777271,40.766602
2352,2013-01-07 00:14:14,1088.9507611185159,-73.998817,2013-01-07 00:18:23,-73.988884,40.742237,40.748489
1117,2013-01-07 00:14:14,926.2036650803749,-73.955391,2013-01-07 00:17:05,-73.94799,40.77261,40.778767
